label,sample_idx,route_idx,lat,lng,candidate_count,rank1_way_id,rank1_highway,rank1_bicycle,rank1_access,rank1_oneway,rank1_name,rank1_dist_m,rank2_way_id,rank2_highway,rank2_bicycle,rank2_access,rank2_oneway,rank2_name,rank2_dist_m,match_margin_m,match_ambiguous_2m,pair_local_angle_deg,pair_shared_node,pair_pattern,filtered_candidate_count,filtered_rank1_way_id,filtered_rank1_highway,filtered_rank1_dist_m,filtered_rank2_way_id,filtered_rank2_highway,filtered_rank2_dist_m,filtered_margin_m,filtered_ambiguous_2m,ambiguity_changed_2m
品川→東京,11,22,35.63741,139.74669,313,211690605,primary,,,yes,旧海岸通り,0.215,19247435,tertiary,,,,,1.809,1.594,True,81.1,True,(c) 交差点付近の交差・接続way,144,211690605,primary,0.215,19247435,tertiary,1.809,1.594,True,False
品川→東京,12,23,35.63939,139.74728,313,211690605,primary,,,yes,旧海岸通り,0.816,252127020,tertiary,,,,,1.13,0.314,True,88.8,True,(c) 交差点付近の交差・接続way,144,211690605,primary,0.816,252127020,tertiary,1.13,0.314,True,False
品川→東京,13,24,35.64115,139.74788,313,23690234,tertiary,,,,,0.405,211690605,primary,,,yes,旧海岸通り,4.114,3.709,False,88.9,True,(c) 交差点付近の交差・接続way,144,23690234,tertiary,0.405,211690605,primary,4.114,3.709,False,False
品川→東京,14,25,35.64181,139.7482,313,176674159,secondary,,,yes,日比谷芝浦線,0.162,4848884,primary,,,yes,旧海岸通り,0.953,0.791,True,54.0,True,(c) 交差点付近の交差・接続way,144,176674159,secondary,0.162,4848884,primary,0.953,0.791,True,False
品川→東京,15,27,35.64294,139.75077,313,59973392,tertiary,,,,,0.456,4848884,primary,,,yes,旧海岸通り,0.901,0.445,True,79.6,True,(c) 交差点付近の交差・接続way,144,59973392,tertiary,0.456,4848884,primary,0.901,0.445,True,False
品川→東京,16,28,35.64296,139.75235,313,421300042,primary,,,yes,旧海岸通り,0.202,59973382,tertiary,,,,,2.275,2.073,False,81.9,True,(c) 交差点付近の交差・接続way,144,421300042,primary,0.202,59973382,tertiary,2.275,2.073,False,False
品川→東京,17,29,35.6483,139.75493,313,1033723439,trunk,,yes,yes,旧海岸通り,3.476,1033723438,tertiary,,,,,5.291,1.814,True,73.9,True,(c) 交差点付近の交差・接続way,144,1033723439,trunk,3.476,1033723438,tertiary,5.291,1.814,True,False
品川→東京,18,30,35.64862,139.75466,313,741785139,tertiary_link,,,yes,,0.346,1033723439,trunk,,yes,yes,旧海岸通り,5.365,5.018,False,5.7,True,(c) 交差点付近の交差・接続way,144,741785139,tertiary_link,0.346,1033723439,trunk,5.365,5.018,False,False
品川→東京,19,31,35.64911,139.75297,313,1033723439,trunk,,yes,yes,旧海岸通り,1.086,656235284,trunk,,,yes,第一京浜,1.583,0.497,True,75.4,True,(c) 交差点付近の交差・接続way,144,1033723439,trunk,1.086,656235284,trunk,1.583,0.497,True,False
品川→東京,20,32,35.65107,139.75374,313,656235283,trunk,,yes,yes,第一京浜,0.995,111594585,residential,,,,,4.343,3.349,False,77.6,True,(c) 交差点付近の交差・接続way,144,656235283,trunk,0.995,111594585,residential,4.343,3.349,False,False
品川→東京,21,33,35.66028,139.75507,313,253812419,trunk,yes,yes,yes,第一京浜,2.932,25824167,tertiary,,,,,7.903,4.972,False,88.4,True,(c) 交差点付近の交差・接続way,144,253812419,trunk,2.932,25824167,tertiary,7.903,4.972,False,False
品川→東京,22,34,35.6608,139.75546,313,253812419,trunk,yes,yes,yes,第一京浜,0.711,665351157,footway,,,,,6.732,6.021,False,1.1,False,(b) 車道と並走する歩道・自転車道,144,253812419,trunk,0.711,600239764,unclassified,11.346,10.635,False,False
品川→東京,23,35,35.66371,139.75792,313,4848932,trunk,yes,yes,yes,第一京浜,0.437,1123745365,secondary,,,yes,環二通り,1.33,0.893,True,53.3,True,(c) 交差点付近の交差・接続way,144,4848932,trunk,0.437,1123745365,secondary,1.33,0.893,True,False
品川→東京,24,36,35.66676,139.76034,313,253812422,trunk,,yes,yes,中央通り,5.625,261065061,secondary,,,yes,外堀通り,6.162,0.537,True,63.3,True,(c) 交差点付近の交差・接続way,144,253812422,trunk,5.625,261065061,secondary,6.162,0.537,True,False
品川→東京,25,37,35.66705,139.76072,313,667962674,trunk,,yes,yes,中央通り,0.738,191327485,footway,,,,,6.828,6.09,False,0.7,False,(b) 車道と並走する歩道・自転車道,144,667962674,trunk,0.738,667962675,trunk,9.432,8.694,False,False
品川→東京,26,38,35.66833,139.76194,313,196380141,trunk,,,yes,中央通り,1.017,538982927,trunk,,,yes,中央通り,7.06,6.042,False,0.7,False,(a) 同一道路の分離ウェイ,144,196380141,trunk,1.017,538982927,trunk,7.06,6.042,False,False
品川→東京,27,39,35.66991,139.76364,313,196380141,trunk,,,yes,中央通り,2.31,538982927,trunk,,,yes,中央通り,4.499,2.19,False,0.1,False,(a) 同一道路の分離ウェイ,144,196380141,trunk,2.31,538982927,trunk,4.499,2.19,False,False
品川→東京,28,40,35.67125,139.76499,313,1090618166,trunk,,,yes,中央通り,1.929,669755800,footway,,,,銀座,2.482,0.552,True,86.3,False,(c) 交差点付近の交差・接続way,144,1090618166,trunk,1.929,539237085,primary,5.354,3.424,False,True
品川→東京,29,41,35.67476,139.76873,313,1026056857,trunk,,,yes,中央通り,0.126,1070720649,tertiary,,,,銀座桜通り,2.916,2.79,False,68.3,True,(c) 交差点付近の交差・接続way,144,1026056857,trunk,0.126,1070720649,tertiary,2.916,2.79,False,False
品川→東京,30,42,35.67536,139.76923,313,40969586,unclassified,,,yes,,0.525,40969585,unclassified,,,yes,京橋大根河岸通り,1.981,1.457,True,44.2,True,(c) 交差点付近の交差・接続way,144,40969586,unclassified,0.525,40969585,unclassified,1.981,1.457,True,False
品川→東京,31,43,35.67616,139.76965,313,1070720653,trunk,,yes,yes,中央通り,2.513,23770583,tertiary,,,yes,鍛冶橋通り,2.594,0.081,True,89.9,True,(c) 交差点付近の交差・接続way,144,1070720653,trunk,2.513,23770583,tertiary,2.594,0.081,True,False
品川→東京,32,44,35.67721,139.76717,313,203572465,secondary,,,yes,外堀通り,2.719,23770583,tertiary,,,yes,鍛冶橋通り,5.342,2.623,False,74.3,True,(c) 交差点付近の交差・接続way,144,203572465,secondary,2.719,23770583,tertiary,5.342,2.623,False,False
品川→東京,33,45,35.67722,139.76665,313,676291216,secondary,,,yes,鍛冶橋通り,1.978,203572501,footway,,,,,7.921,5.943,False,88.9,True,(c) 交差点付近の交差・接続way,144,676291216,secondary,1.978,665316180,construction,8.031,6.053,False,False
品川→東京,34,46,35.67738,139.76579,313,1485371598,footway,,,,,0.107,1105155928,secondary,,,yes,鍛冶橋通り,3.981,3.874,False,0.3,False,(b) 車道と並走する歩道・自転車道,144,1105155928,secondary,3.981,517127276,secondary,4.702,0.721,True,True
品川→東京,35,47,35.67741,139.76558,313,1360102103,footway,,,,,1.812,1450867349,steps,,,,,2.357,0.545,True,1.5,False,(d) その他,144,517127276,secondary,5.779,1105155925,secondary,9.966,4.187,False,True
渋谷→六本木,0,0,35.65792,139.70354,127,680253718,pedestrian,,,,,0.265,664521510,footway,,,,,3.061,2.796,False,0.1,False,(d) その他,58,172125347,trunk,10.021,852978892,primary,13.713,3.692,False,False
渋谷→六本木,1,1,35.65798,139.7042,127,664881024,footway,,,,,1.624,680253719,pedestrian,,,,,7.162,5.538,False,63.0,True,(c) 交差点付近の交差・接続way,58,172125347,trunk,8.451,211402007,service,11.095,2.644,False,False
渋谷→六本木,2,4,35.65761,139.70435,127,211402007,service,,,yes,,0.087,664819019,footway,,,,,32.649,32.563,False,43.1,False,(d) その他,58,211402007,service,0.087,611222110,unclassified,32.743,32.656,False,False
渋谷→六本木,3,6,35.6575,139.70475,127,611222110,unclassified,,,yes,,0.269,211286456,unclassified,,,yes,,1.105,0.837,True,75.3,True,(c) 交差点付近の交差・接続way,58,611222110,unclassified,0.269,211286456,unclassified,1.105,0.837,True,False
渋谷→六本木,4,7,35.65751,139.70557,127,611222110,unclassified,,,yes,,0.806,109231692,residential,,,,,48.646,47.841,False,55.5,True,(c) 交差点付近の交差・接続way,58,611222110,unclassified,0.806,109231692,residential,48.646,47.841,False,False
渋谷→六本木,5,9,35.65728,139.70615,127,611222110,unclassified,,,yes,,0.277,511276639,steps,,,,,6.475,6.198,False,59.3,True,(c) 交差点付近の交差・接続way,58,611222110,unclassified,0.277,109231692,residential,7.697,7.42,False,False
渋谷→六本木,6,11,35.65718,139.70693,127,141293460,tertiary,,,,,2.318,141293467,tertiary,,,,,3.076,0.758,True,89.7,True,(c) 交差点付近の交差・接続way,58,141293460,tertiary,2.318,141293467,tertiary,3.076,0.758,True,False
渋谷→六本木,7,12,35.65682,139.70752,127,141293470,tertiary,,,,八幡通り,0.34,141293460,tertiary,,,,,1.525,1.185,True,83.0,True,(c) 交差点付近の交差・接続way,58,141293470,tertiary,0.34,141293460,tertiary,1.525,1.185,True,False
渋谷→六本木,8,13,35.6585,139.70853,127,852978900,secondary,,,yes,六本木通り,0.521,914330752,tertiary,,,,八幡通り,1.824,1.303,True,57.4,True,(c) 交差点付近の交差・接続way,58,852978900,secondary,0.521,914330752,tertiary,1.824,1.303,True,False
渋谷→六本木,9,14,35.65956,139.71978,127,934924985,secondary,,,yes,六本木通り(側道),0.636,202809279,motorway_link,no,,yes,高樹町入口,2.274,1.637,True,7.7,True,(c) 交差点付近の交差・接続way,58,934924985,secondary,0.636,934924986,secondary,4.56,3.924,False,True
渋谷→六本木,10,15,35.65969,139.72083,127,934924985,secondary,,,yes,六本木通り(側道),0.105,185745188,footway,,,,,6.543,6.438,False,0.0,False,(b) 車道と並走する歩道・自転車道,58,934924985,secondary,0.105,139972196,residential,7.954,7.85,False,False
渋谷→六本木,11,16,35.65973,139.72263,127,934924985,secondary,,,yes,六本木通り(側道),0.966,628330003,secondary,,,yes,霞ヶ関渋谷線(霞町陸橋),4.13,3.164,False,1.5,False,(d) その他,58,934924985,secondary,0.966,628330003,secondary,4.13,3.164,False,False
渋谷→六本木,12,17,35.66005,139.72437,127,852789786,secondary,,,yes,六本木通り,1.349,628330003,secondary,,,yes,霞ヶ関渋谷線(霞町陸橋),2.945,1.595,True,1.0,False,(d) その他,58,852789786,secondary,1.349,628330003,secondary,2.945,1.595,True,False
渋谷→六本木,13,18,35.66146,139.72831,127,888162707,secondary,,,yes,六本木通り(六本木六丁目),0.087,261065069,secondary,,,yes,六本木通り,0.932,0.845,True,0.8,True,(c) 交差点付近の交差・接続way,58,888162707,secondary,0.087,261065069,secondary,0.932,0.845,True,False
渋谷→六本木,14,19,35.6621,139.72956,127,271979242,secondary,,,yes,六本木通り,0.63,600251619,residential,,,,,2.859,2.229,False,63.3,True,(c) 交差点付近の交差・接続way,58,271979242,secondary,0.63,600251619,residential,2.859,2.229,False,False
渋谷→六本木,15,20,35.66324,139.73207,127,927004531,secondary,,,yes,六本木通り,0.466,1328383040,motorway,no,,yes,首都高速3号渋谷線,4.745,4.278,False,1.0,False,(d) その他,58,927004531,secondary,0.466,927004524,primary,8.349,7.882,False,False
下北沢→三軒茶屋,0,0,35.66155,139.66772,88,41949455,unclassified,,,yes,,0.025,850994489,footway,,,,,0.489,0.464,True,89.6,True,(c) 交差点付近の交差・接続way,35,41949455,unclassified,0.025,33614319,unclassified,134.533,134.507,False,True
下北沢→三軒茶屋,1,1,35.66121,139.66946,88,31824941,tertiary,,,,茶沢通り,0.021,1076444529,pedestrian,,,,,3.806,3.785,False,77.6,True,(c) 交差点付近の交差・接続way,35,31824941,tertiary,0.021,33614319,unclassified,128.341,128.321,False,False
下北沢→三軒茶屋,2,2,35.66018,139.66883,88,31824941,tertiary,,,,茶沢通り,1.076,33614319,unclassified,,,,,1.318,0.241,True,82.9,True,(c) 交差点付近の交差・接続way,35,31824941,tertiary,1.076,33614319,unclassified,1.318,0.241,True,False
下北沢→三軒茶屋,3,3,35.65847,139.66828,88,31824941,tertiary,,,,茶沢通り,1.431,1455713749,footway,,,,,6.246,4.816,False,0.7,False,(b) 車道と並走する歩道・自転車道,35,31824941,tertiary,1.431,92743306,tertiary,68.227,66.796,False,False
下北沢→三軒茶屋,4,4,35.65767,139.66775,88,1455713691,tertiary,,,,茶沢通り,0.379,31824941,tertiary,,,,茶沢通り,2.136,1.756,True,31.5,True,(c) 交差点付近の交差・接続way,35,1455713691,tertiary,0.379,31824941,tertiary,2.136,1.756,True,False
下北沢→三軒茶屋,5,5,35.65602,139.66749,88,1455713691,tertiary,,,,茶沢通り,1.035,41949703,residential,,,yes,,2.687,1.652,True,81.3,True,(c) 交差点付近の交差・接続way,35,1455713691,tertiary,1.035,41949703,residential,2.687,1.652,True,False
下北沢→三軒茶屋,6,6,35.65539,139.66749,88,32623771,unclassified,,,,,1.303,1455713691,tertiary,,,,茶沢通り,1.394,0.09,True,76.8,True,(c) 交差点付近の交差・接続way,35,32623771,unclassified,1.303,1455713691,tertiary,1.394,0.09,True,False
下北沢→三軒茶屋,7,7,35.65502,139.66727,88,1455713691,tertiary,,,,茶沢通り,0.237,1455626153,footway,,,,,5.294,5.058,False,6.8,False,(b) 車道と並走する歩道・自転車道,35,1455713691,tertiary,0.237,88518869,residential,39.291,39.054,False,False
下北沢→三軒茶屋,8,8,35.65433,139.6672,88,174526353,tertiary,,,,茶沢通り,1.547,1455626149,footway,,,,,3.536,1.989,True,0.7,False,(b) 車道と並走する歩道・自転車道,35,174526353,tertiary,1.547,92736019,residential,4.336,2.789,False,True
下北沢→三軒茶屋,9,9,35.65305,139.66719,88,174526353,tertiary,,,,茶沢通り,1.121,48728743,residential,,,yes,,1.299,0.178,True,89.0,True,(c) 交差点付近の交差・接続way,35,174526353,tertiary,1.121,48728743,residential,1.299,0.178,True,False
下北沢→三軒茶屋,10,10,35.65086,139.66731,88,174526353,tertiary,,,,茶沢通り,1.378,277209534,secondary,,,,淡島通り,1.62,0.242,True,87.7,True,(c) 交差点付近の交差・接続way,35,174526353,tertiary,1.378,277209534,secondary,1.62,0.242,True,False
下北沢→三軒茶屋,11,11,35.64963,139.66772,88,900818661,tertiary,,,,茶沢通り,1.172,1286492781,footway,,,,,1.691,0.52,True,2.7,False,(b) 車道と並走する歩道・自転車道,35,900818661,tertiary,1.172,154345060,service,18.188,17.016,False,True
下北沢→三軒茶屋,12,12,35.64551,139.67034,88,26950358,tertiary,yes,,,茶沢通り,0.03,36710485,service,,,,,0.392,0.362,True,88.4,True,(c) 交差点付近の交差・接続way,35,26950358,tertiary,0.03,36710485,service,0.392,0.362,True,False
下北沢→三軒茶屋,13,13,35.6436,139.67107,88,1034261843,primary,,,,世田谷通り;三軒茶屋,1.475,1034261844,tertiary,yes,,,茶沢通り;三軒茶屋,2.024,0.549,True,66.5,True,(c) 交差点付近の交差・接続way,35,1034261843,primary,1.475,1034261844,tertiary,2.024,0.549,True,False
下北沢→三軒茶屋,14,14,35.64365,139.67116,88,1034261845,trunk,,yes,yes,玉川通り;三軒茶屋,1.383,1034261846,footway,,,,,2.122,0.739,True,70.1,True,(c) 交差点付近の交差・接続way,35,1034261845,trunk,1.383,252731098,trunk,2.234,0.852,True,False
高円寺→中野,0,0,35.70566,139.65054,55,328155326,tertiary,,,,,1.478,193752446,service,,,,,2.787,1.309,True,81.9,True,(c) 交差点付近の交差・接続way,25,328155326,tertiary,1.478,193752446,service,2.787,1.309,True,False
高円寺→中野,1,2,35.70553,139.65197,55,177661137,residential,,,yes,,0.222,328155326,tertiary,,,,,1.248,1.026,True,88.4,True,(c) 交差点付近の交差・接続way,25,177661137,residential,0.222,328155326,tertiary,1.248,1.026,True,False
高円寺→中野,2,3,35.70567,139.65762,55,107538703,unclassified,,,,,0.441,60433913,residential,,,,,2.488,2.047,False,57.3,True,(c) 交差点付近の交差・接続way,25,107538703,unclassified,0.441,60433913,residential,2.488,2.047,False,False
高円寺→中野,3,5,35.70544,139.65818,55,223300003,unclassified,,,,,0.192,223300016,unclassified,,,,,0.397,0.205,True,66.2,True,(c) 交差点付近の交差・接続way,25,223300003,unclassified,0.192,223300016,unclassified,0.397,0.205,True,False
高円寺→中野,4,6,35.7055,139.66049,55,62263412,unclassified,,,yes,,0.192,49175544,unclassified,,,,,41.723,41.531,False,2.3,True,(c) 交差点付近の交差・接続way,25,62263412,unclassified,0.192,49175544,unclassified,41.723,41.531,False,False
高円寺→中野,5,7,35.70549,139.66169,55,49175544,unclassified,,,,,0.602,64378178,residential,,,yes,,13.546,12.944,False,84.3,True,(c) 交差点付近の交差・接続way,25,49175544,unclassified,0.602,64378178,residential,13.546,12.944,False,False
高円寺→中野,6,8,35.70544,139.66273,55,49175544,unclassified,,,,,1.252,58206774,service,,,yes,,3.973,2.72,False,85.7,True,(c) 交差点付近の交差・接続way,25,49175544,unclassified,1.252,58206774,service,3.973,2.72,False,False
高円寺→中野,7,9,35.70545,139.66424,55,49175544,unclassified,,,,,1.218,1330235066,unclassified,yes,,yes,,2.771,1.553,True,86.9,True,(c) 交差点付近の交差・接続way,25,49175544,unclassified,1.218,1330235066,unclassified,2.771,1.553,True,False
高円寺→中野,8,11,35.70544,139.66536,55,948945646,unclassified,,,,,0.788,326864721,footway,,,,,4.077,3.29,False,88.9,True,(c) 交差点付近の交差・接続way,25,948945646,unclassified,0.788,49175544,unclassified,4.138,3.35,False,False
高円寺→中野,9,12,35.70613,139.66535,55,687171297,secondary,,,,中野通り,1.799,676591001,secondary,,,,中野通り,1.936,0.137,True,0.0,True,(c) 交差点付近の交差・接続way,25,687171297,secondary,1.799,676591001,secondary,1.936,0.137,True,False
荻窪→阿佐ヶ谷,0,0,35.70425,139.62101,63,131838513,tertiary,,,yes,,0.251,131841691,footway,,,,,4.597,4.346,False,1.1,False,(b) 車道と並走する歩道・自転車道,37,131838513,tertiary,0.251,39812704,unclassified,17.902,17.652,False,False
荻窪→阿佐ヶ谷,1,1,35.70435,139.62172,63,131838512,tertiary,,,yes,,0.476,131841690,footway,,,,,4.354,3.878,False,0.0,False,(b) 車道と並走する歩道・自転車道,37,131838512,tertiary,0.476,942508649,service,6.401,5.926,False,False
荻窪→阿佐ヶ谷,2,2,35.70437,139.62238,63,1071007332,tertiary,,,yes,,1.204,39816294,tertiary,,,,,1.705,0.502,True,89.1,True,(c) 交差点付近の交差・接続way,37,1071007332,tertiary,1.204,39816294,tertiary,1.705,0.502,True,False
荻窪→阿佐ヶ谷,3,3,35.7044,139.62297,63,80832757,tertiary,,,,,0.373,566652198,footway,,,,,4.436,4.063,False,3.6,False,(b) 車道と並走する歩道・自転車道,37,80832757,tertiary,0.373,131836389,footway,51.136,50.764,False,False
荻窪→阿佐ヶ谷,4,4,35.70354,139.62639,63,1352004080,tertiary,,,,,0.535,566652201,tertiary,,,yes,,3.295,2.76,False,1.2,True,(c) 交差点付近の交差・接続way,37,1352004080,tertiary,0.535,566652201,tertiary,3.295,2.76,False,False
荻窪→阿佐ヶ谷,5,6,35.70328,139.62749,63,168918384,primary,,,yes,青梅街道,3.722,80833412,residential,,,,,4.179,0.458,True,62.9,True,(c) 交差点付近の交差・接続way,37,168918384,primary,3.722,80833412,residential,4.179,0.458,True,False
荻窪→阿佐ヶ谷,6,7,35.70383,139.62758,63,80833688,residential,,,,,0.373,80833767,residential,,,,,1.649,1.276,True,88.8,True,(c) 交差点付近の交差・接続way,37,80833688,residential,0.373,80833767,residential,1.649,1.276,True,False
荻窪→阿佐ヶ谷,7,8,35.70368,139.62866,63,80834023,unclassified,,,,,0.261,80833767,residential,,,,,0.298,0.037,True,87.3,True,(c) 交差点付近の交差・接続way,37,80834023,unclassified,0.261,80833767,residential,0.298,0.037,True,False
荻窪→阿佐ヶ谷,8,10,35.7038,139.6305,63,80835345,residential,,,,,1.761,99998235,service,,,,,16.337,14.576,False,89.8,True,(c) 交差点付近の交差・接続way,37,80835345,residential,1.761,99998235,service,16.337,14.576,False,False
荻窪→阿佐ヶ谷,9,11,35.7037,139.63123,63,80835345,residential,,,,,1.189,80835305,residential,,,yes,,2.32,1.131,True,72.8,True,(c) 交差点付近の交差・接続way,37,80835345,residential,1.189,80835305,residential,2.32,1.131,True,False
荻窪→阿佐ヶ谷,10,13,35.70401,139.63283,63,80835360,residential,,,yes,,0.548,80835361,residential,,,,,2.146,1.598,True,68.9,True,(c) 交差点付近の交差・接続way,37,80835360,residential,0.548,80835361,residential,2.146,1.598,True,False
荻窪→阿佐ヶ谷,11,14,35.70462,139.63456,63,87704269,residential,,,yes,,0.639,80835360,residential,,,yes,,2.384,1.746,True,81.9,True,(c) 交差点付近の交差・接続way,37,87704269,residential,0.639,80835360,residential,2.384,1.746,True,False
荻窪→阿佐ヶ谷,12,16,35.70456,139.635,63,194848488,service,,,,,0.281,194848475,service,,,,いちょう小路,1.317,1.037,True,75.9,True,(c) 交差点付近の交差・接続way,37,194848488,service,0.281,194848475,service,1.317,1.037,True,False
荻窪→阿佐ヶ谷,13,18,35.7047,139.63559,63,87703816,residential,,,,,0.12,194848480,residential,,,,,1.07,0.95,True,81.8,True,(c) 交差点付近の交差・接続way,37,87703816,residential,0.12,194848480,residential,1.07,0.95,True,False
自由が丘→等々力,0,0,35.60767,139.66856,42,287033954,unclassified,,,yes,,0.728,114060649,unclassified,,,yes,女神通り,6.939,6.211,False,0.1,True,(c) 交差点付近の交差・接続way,23,287033954,unclassified,0.728,114060649,unclassified,6.939,6.211,False,False
自由が丘→等々力,1,3,35.60656,139.6681,42,25533292,unclassified,,,yes,カトレア通り,1.291,350353685,service,,,yes,,1.448,0.156,True,89.8,True,(c) 交差点付近の交差・接続way,23,25533292,unclassified,1.291,350353685,service,1.448,0.156,True,False
自由が丘→等々力,2,4,35.60661,139.66757,42,350353685,service,,,yes,,0.208,200093226,footway,,,,,3.119,2.91,False,7.0,True,(b) 車道と並走する歩道・自転車道,23,350353685,service,0.208,407446278,service,7.175,6.967,False,False
自由が丘→等々力,3,7,35.60616,139.66722,42,1337624814,residential,,,,,0.486,55047413,residential,,,yes,,1.556,1.069,True,81.0,True,(c) 交差点付近の交差・接続way,23,1337624814,residential,0.486,55047413,residential,1.556,1.069,True,False
自由が丘→等々力,4,8,35.60643,139.66625,42,1337624814,residential,,,,,0.811,48678504,service,,,,,0.988,0.177,True,39.5,True,(c) 交差点付近の交差・接続way,23,1337624814,residential,0.811,48678504,service,0.988,0.177,True,False
自由が丘→等々力,5,9,35.60601,139.66498,42,48903694,residential,,,,,0.74,48678504,service,,,,,1.623,0.883,True,81.5,True,(c) 交差点付近の交差・接続way,23,48903694,residential,0.74,48678504,service,1.623,0.883,True,False
自由が丘→等々力,6,11,35.60546,139.66304,42,1337624815,service,,,,,0.073,295477986,tertiary,,,,等々力通り,1.334,1.261,True,43.6,True,(c) 交差点付近の交差・接続way,23,1337624815,service,0.073,295477986,tertiary,1.334,1.261,True,False
自由が丘→等々力,7,12,35.60861,139.6495,42,59266136,tertiary,,,,等々力通り,0.131,190122592,residential,,,,,1.318,1.187,True,67.8,True,(c) 交差点付近の交差・接続way,23,59266136,tertiary,0.131,190122592,residential,1.318,1.187,True,False
自由が丘→等々力,8,14,35.60826,139.64885,42,47483021,footway,,,,,0.02,190122593,residential,,,,,1.586,1.566,True,69.7,True,(c) 交差点付近の交差・接続way,23,190122593,residential,1.586,190122592,residential,25.75,24.164,False,True
自由が丘→等々力,9,15,35.60857,139.64751,42,47483021,footway,,,,,0.144,91465367,footway,,,,,1.062,0.918,True,85.8,True,(c) 交差点付近の交差・接続way,23,190122593,residential,127.611,190122592,residential,151.775,24.164,False,True
浦和→さいたま新都心,0,0,35.85878,139.65799,108,916790137,tertiary,,,yes,,2.776,916790138,tertiary,,,yes,,7.738,4.962,False,0.0,True,(c) 交差点付近の交差・接続way,65,916790137,tertiary,2.776,916790138,tertiary,7.738,4.962,False,False
浦和→さいたま新都心,1,2,35.85906,139.65813,108,1444864905,tertiary,,,yes,,0.51,325347768,unclassified,,,yes,,1.014,0.505,True,77.0,True,(c) 交差点付近の交差・接続way,65,1444864905,tertiary,0.51,325347768,unclassified,1.014,0.505,True,False
浦和→さいたま新都心,2,5,35.85991,139.6569,108,325347769,unclassified,,,yes,,0.169,155587099,residential,,,,,0.871,0.701,True,84.6,True,(c) 交差点付近の交差・接続way,65,325347769,unclassified,0.169,155587099,residential,0.871,0.701,True,False
浦和→さいたま新都心,3,6,35.86051,139.65648,108,299401402,unclassified,,,,,0.1,325347769,unclassified,,,yes,,25.884,25.784,False,15.7,True,(c) 交差点付近の交差・接続way,65,299401402,unclassified,0.1,325347769,unclassified,25.884,25.784,False,False
浦和→さいたま新都心,4,7,35.86101,139.65633,108,299401402,unclassified,,,,,0.16,771672190,residential,,,,,43.095,42.935,False,86.4,True,(c) 交差点付近の交差・接続way,65,299401402,unclassified,0.16,771672190,residential,43.095,42.935,False,False
浦和→さいたま新都心,5,8,35.86137,139.65614,108,771672190,residential,,,,,0.02,299401402,unclassified,,,,,1.173,1.154,True,83.0,True,(c) 交差点付近の交差・接続way,65,771672190,residential,0.02,299401402,unclassified,1.173,1.154,True,False
浦和→さいたま新都心,6,9,35.86593,139.65308,108,100148369,tertiary,,,,東通り,1.139,100298047,unclassified,,,,,1.302,0.163,True,87.0,True,(c) 交差点付近の交差・接続way,65,100148369,tertiary,1.139,100298047,unclassified,1.302,0.163,True,False
浦和→さいたま新都心,7,10,35.86644,139.65293,108,1263030291,unclassified,,,,,0.721,100148369,tertiary,,,,東通り,0.844,0.123,True,84.9,True,(c) 交差点付近の交差・接続way,65,1263030291,unclassified,0.721,100148369,tertiary,0.844,0.123,True,False
浦和→さいたま新都心,8,13,35.86665,139.65262,108,1378604847,footway,,,,,1.377,1378633397,footway,,,,,3.177,1.8,True,5.8,True,(c) 交差点付近の交差・接続way,65,34062541,trunk,7.458,100148347,unclassified,10.896,3.439,False,True
浦和→さいたま新都心,9,17,35.86766,139.6515,108,100148347,unclassified,,,,,2.083,100400218,residential,,,,,3.439,1.356,True,15.9,True,(c) 交差点付近の交差・接続way,65,100148347,unclassified,2.083,100400218,residential,3.439,1.356,True,False
浦和→さいたま新都心,10,18,35.86815,139.6512,108,100148347,unclassified,,,,,0.471,100400235,unclassified,,,,,16.498,16.027,False,78.3,True,(c) 交差点付近の交差・接続way,65,100148347,unclassified,0.471,100400235,unclassified,16.498,16.027,False,False
浦和→さいたま新都心,11,20,35.86828,139.65085,108,771672193,service,,,,,0.142,100400218,residential,,,,,2.684,2.542,False,89.4,True,(c) 交差点付近の交差・接続way,65,771672193,service,0.142,100400218,residential,2.684,2.542,False,False
浦和→さいたま新都心,12,21,35.87001,139.64949,108,100400218,residential,,,,,0.32,771672195,residential,,,,,1.449,1.129,True,88.0,True,(c) 交差点付近の交差・接続way,65,100400218,residential,0.32,771672195,residential,1.449,1.129,True,False
浦和→さいたま新都心,13,22,35.86979,139.64907,108,312590910,primary,,,no,旧中山道,0.077,771672195,residential,,,,,0.902,0.825,True,87.8,True,(c) 交差点付近の交差・接続way,65,312590910,primary,0.077,771672195,residential,0.902,0.825,True,False
浦和→さいたま新都心,14,23,35.87263,139.64713,108,484454198,footway,,,,,1.164,906817331,primary,,,no,旧中山道,1.684,0.519,True,41.8,True,(c) 交差点付近の交差・接続way,65,906817331,primary,1.684,207813769,tertiary,3.609,1.925,True,False
浦和→さいたま新都心,15,24,35.87646,139.64517,108,323017083,secondary,yes,,no,旧中山道,0.23,99170884,unclassified,,,,,2.277,2.047,False,82.8,True,(c) 交差点付近の交差・接続way,65,323017083,secondary,0.23,99170884,unclassified,2.277,2.047,False,False
