label,sample_idx,route_idx,lat,lng,candidate_count,node_rank1_way_id,node_rank1_group,rank1_way_id,rank1_group,rank1_highway,rank1_oneway,rank1_name,rank1_bicycle,rank1_dist_m,rank2_way_id,rank2_highway,rank2_oneway,rank2_dist_m,match_margin_m,match_ambiguous,rank1_is_nonroad,rank1_bicycle_exempt,rank1_excluded,filt_rank1_way_id,filt_rank1_group,filt_rank1_highway,filt_rank1_oneway,filt_rank1_name,filt_rank1_dist_m,filt_fallback_used,switched,oneway_violation_baseline,oneway_confidence_baseline,oneway_misaligned_baseline,oneway_violation_filtered,oneway_confidence_filtered,oneway_misaligned_filtered,violation_changed,diag_angle_baseline_deg,diag_angle_filtered_deg
品川→東京,17,29,35.6483,139.75493,313,1033723439,,1033723439,,trunk,yes,旧海岸通り,,3.476,1033723438,tertiary,,5.291,1.814,True,False,False,False,1033723439,,trunk,yes,旧海岸通り,3.476,False,False,False,0.0,True,False,0.0,True,False,90.7,90.7
品川→東京,18,30,35.64862,139.75466,313,741785139,B,741785139,B,tertiary_link,yes,,,0.346,1033723439,trunk,yes,5.365,5.018,False,False,False,False,741785139,B,tertiary_link,yes,,0.346,False,False,True,1.0,False,True,1.0,False,False,168.8,168.8
品川→東京,19,31,35.64911,139.75297,313,147812389,,1033723439,,trunk,yes,旧海岸通り,,1.086,656235284,trunk,yes,1.583,0.497,True,False,False,False,1033723439,,trunk,yes,旧海岸通り,1.086,False,False,False,0.0,False,False,0.0,False,False,47.9,47.9
品川→東京,20,32,35.65107,139.75374,313,60544335,,656235283,,trunk,yes,第一京浜,,0.995,111594585,residential,,4.343,3.349,False,False,False,False,656235283,,trunk,yes,第一京浜,0.995,False,False,False,0.0,False,False,0.0,False,False,10.7,10.7
品川→東京,21,33,35.66028,139.75507,313,253812419,,253812419,,trunk,yes,第一京浜,yes,2.932,25824167,tertiary,,7.903,4.972,False,False,False,False,253812419,,trunk,yes,第一京浜,2.932,False,False,False,0.0,False,False,0.0,False,False,28.6,28.6
品川→東京,22,34,35.6608,139.75546,313,665351157,,253812419,,trunk,yes,第一京浜,yes,0.711,665351157,footway,,6.732,6.021,False,False,False,False,253812419,,trunk,yes,第一京浜,0.711,False,False,False,0.0,False,False,0.0,False,False,1.1,1.1
品川→東京,23,35,35.66371,139.75792,313,4848932,,4848932,,trunk,yes,第一京浜,yes,0.437,1123745365,secondary,yes,1.33,0.893,True,False,False,False,4848932,,trunk,yes,第一京浜,0.437,False,False,False,0.0,False,False,0.0,False,False,0.6,0.6
品川→東京,24,36,35.66676,139.76034,313,253812422,,253812422,,trunk,yes,中央通り,,5.625,261065061,secondary,yes,6.162,0.537,True,False,False,False,253812422,,trunk,yes,中央通り,5.625,False,False,False,0.0,False,False,0.0,False,False,15.6,15.6
品川→東京,25,37,35.66705,139.76072,313,667962675,B,667962674,,trunk,yes,中央通り,,0.738,191327485,footway,,6.828,6.09,False,False,False,False,667962674,,trunk,yes,中央通り,0.738,False,False,False,0.0,False,False,0.0,False,False,5.1,5.1
品川→東京,26,38,35.66833,139.76194,313,196380141,,196380141,,trunk,yes,中央通り,,1.017,538982927,trunk,yes,7.06,6.042,False,False,False,False,196380141,,trunk,yes,中央通り,1.017,False,False,False,0.0,False,False,0.0,False,False,1.0,1.0
品川→東京,27,39,35.66991,139.76364,313,191327487,,196380141,,trunk,yes,中央通り,,2.31,538982927,trunk,yes,4.499,2.19,False,False,False,False,196380141,,trunk,yes,中央通り,2.31,False,False,False,0.0,False,False,0.0,False,False,0.4,0.4
品川→東京,28,40,35.67125,139.76499,313,669770287,,1090618166,,trunk,yes,中央通り,,1.929,669755800,footway,,2.482,0.552,True,False,False,False,1090618166,,trunk,yes,中央通り,1.929,False,False,False,0.0,False,False,0.0,False,False,1.0,1.0
品川→東京,29,41,35.67476,139.76873,313,1026056857,,1026056857,,trunk,yes,中央通り,,0.126,1070720649,tertiary,,2.916,2.79,False,False,False,False,1026056857,,trunk,yes,中央通り,0.126,False,False,False,0.0,False,False,0.0,False,False,0.7,0.7
品川→東京,30,42,35.67536,139.76923,313,40969585,,40969586,,unclassified,yes,,,0.525,40969585,unclassified,yes,1.981,1.457,True,False,False,False,40969586,,unclassified,yes,,0.525,False,False,False,0.0,True,False,0.0,True,False,100.0,100.0
品川→東京,31,43,35.67616,139.76965,313,23770583,,1070720653,,trunk,yes,中央通り,,2.513,23770583,tertiary,yes,2.594,0.081,True,False,False,False,1070720653,,trunk,yes,中央通り,2.513,False,False,False,0.0,True,False,0.0,True,False,82.0,82.0
品川→東京,32,44,35.67721,139.76717,313,23770583,,203572465,,secondary,yes,外堀通り,,2.719,23770583,tertiary,yes,5.342,2.623,False,False,False,False,203572465,,secondary,yes,外堀通り,2.719,False,False,False,0.0,True,False,0.0,True,False,80.1,80.1
品川→東京,33,45,35.67722,139.76665,313,665316180,,676291216,,secondary,yes,鍛冶橋通り,,1.978,203572501,footway,,7.921,5.943,False,False,False,False,676291216,,secondary,yes,鍛冶橋通り,1.978,False,False,False,0.0,False,False,0.0,False,False,3.8,3.8
品川→東京,34,46,35.67738,139.76579,313,517127276,,1485371598,,footway,,,,0.107,1105155928,secondary,yes,3.981,3.874,False,True,False,True,1105155928,,secondary,yes,鍛冶橋通り,3.981,False,True,False,0.0,False,False,0.0,False,False,31.8,2.5
品川→東京,35,47,35.67741,139.76558,313,1450867348,,1360102103,,footway,,,,1.812,1450867349,steps,,2.357,0.545,True,True,False,True,517127276,,secondary,yes,鍛冶橋通り,5.779,False,True,False,0.0,False,False,0.0,False,False,0.8,2.5
渋谷→六本木,0,0,35.65792,139.70354,127,680253718,,680253718,,pedestrian,,,,0.265,664521510,footway,,3.061,2.796,False,True,False,True,172125347,,trunk,yes,六本木通り,10.021,False,True,False,0.0,False,True,1.0,False,True,0.6,179.3
渋谷→六本木,1,1,35.65798,139.7042,127,664881024,,664881024,,footway,,,,1.624,680253719,pedestrian,,7.162,5.538,False,True,False,True,172125347,,trunk,yes,六本木通り,8.451,False,True,False,0.0,False,True,1.0,False,True,33.9,154.5
渋谷→六本木,2,4,35.65761,139.70435,127,211402007,,211402007,,service,yes,,,0.087,664819019,footway,,32.649,32.563,False,False,False,False,211402007,,service,yes,,0.087,False,False,False,0.0,False,False,0.0,False,False,1.2,1.2
渋谷→六本木,3,6,35.6575,139.70475,127,211286456,,611222110,,unclassified,yes,,,0.269,211286456,unclassified,yes,1.105,0.837,True,False,False,False,611222110,,unclassified,yes,,0.269,False,False,False,0.0,False,False,0.0,False,False,5.1,5.1
渋谷→六本木,4,7,35.65751,139.70557,127,611222110,,611222110,,unclassified,yes,,,0.806,109231692,residential,,48.646,47.841,False,False,False,False,611222110,,unclassified,yes,,0.806,False,False,False,0.0,False,False,0.0,False,False,9.4,9.4
渋谷→六本木,5,9,35.65728,139.70615,127,611222110,,611222110,,unclassified,yes,,,0.277,511276639,steps,,6.475,6.198,False,False,False,False,611222110,,unclassified,yes,,0.277,False,False,False,0.0,False,False,0.0,False,False,18.9,18.9
渋谷→六本木,6,11,35.65718,139.70693,127,141293467,,141293460,,tertiary,,,,2.318,141293467,tertiary,,3.076,0.758,True,False,False,False,141293460,,tertiary,,,2.318,False,False,False,0.0,False,False,0.0,False,False,8.0,8.0
渋谷→六本木,7,12,35.65682,139.70752,127,141293460,,141293470,,tertiary,,八幡通り,,0.34,141293460,tertiary,,1.525,1.185,True,False,False,False,141293470,,tertiary,,八幡通り,0.34,False,False,False,0.0,False,False,0.0,False,False,160.0,160.0
渋谷→六本木,8,13,35.6585,139.70853,127,852978900,,852978900,,secondary,yes,六本木通り,,0.521,914330752,tertiary,,1.824,1.303,True,False,False,False,852978900,,secondary,yes,六本木通り,0.521,False,False,False,0.0,False,False,0.0,False,False,7.1,7.1
渋谷→六本木,9,14,35.65956,139.71978,127,185745188,,934924985,,secondary,yes,六本木通り(側道),,0.636,202809279,motorway_link,yes,2.274,1.637,True,False,False,False,934924985,,secondary,yes,六本木通り(側道),0.636,False,False,False,0.0,False,False,0.0,False,False,1.1,1.1
渋谷→六本木,10,15,35.65969,139.72083,127,139972196,,934924985,,secondary,yes,六本木通り(側道),,0.105,185745188,footway,,6.543,6.438,False,False,False,False,934924985,,secondary,yes,六本木通り(側道),0.105,False,False,False,0.0,False,False,0.0,False,False,1.0,1.0
渋谷→六本木,11,16,35.65973,139.72263,127,934924985,,934924985,,secondary,yes,六本木通り(側道),,0.966,628330003,secondary,yes,4.13,3.164,False,False,False,False,934924985,,secondary,yes,六本木通り(側道),0.966,False,False,False,0.0,False,False,0.0,False,False,1.4,1.4
渋谷→六本木,12,17,35.66005,139.72437,127,628330002,,852789786,,secondary,yes,六本木通り,,1.349,628330003,secondary,yes,2.945,1.595,True,False,False,False,852789786,,secondary,yes,六本木通り,1.349,False,False,False,0.0,False,False,0.0,False,False,3.4,3.4
渋谷→六本木,13,18,35.66146,139.72831,127,261065069,,888162707,,secondary,yes,六本木通り(六本木六丁目),,0.087,261065069,secondary,yes,0.932,0.845,True,False,False,False,888162707,,secondary,yes,六本木通り(六本木六丁目),0.087,False,False,False,0.0,False,False,0.0,False,False,4.6,4.6
渋谷→六本木,14,19,35.6621,139.72956,127,271979242,,271979242,,secondary,yes,六本木通り,,0.63,600251619,residential,,2.859,2.229,False,False,False,False,271979242,,secondary,yes,六本木通り,0.63,False,False,False,0.0,False,False,0.0,False,False,0.3,0.3
渋谷→六本木,15,20,35.66324,139.73207,127,693373502,,927004531,,secondary,yes,六本木通り,,0.466,1328383040,motorway,yes,4.745,4.278,False,False,False,False,927004531,,secondary,yes,六本木通り,0.466,False,False,False,0.0,False,False,0.0,False,False,0.0,0.0
下北沢→三軒茶屋,0,0,35.66155,139.66772,88,41949455,,41949455,,unclassified,yes,,,0.025,850994489,footway,,0.489,0.464,True,False,False,False,41949455,,unclassified,yes,,0.025,False,False,False,0.0,True,False,0.0,True,False,119.5,119.5
下北沢→三軒茶屋,1,1,35.66121,139.66946,88,31824941,,31824941,,tertiary,,茶沢通り,,0.021,1076444529,pedestrian,,3.806,3.785,False,False,False,False,31824941,,tertiary,,茶沢通り,0.021,False,False,False,0.0,True,False,0.0,True,False,114.2,114.2
下北沢→三軒茶屋,2,2,35.66018,139.66883,88,31824941,,31824941,,tertiary,,茶沢通り,,1.076,33614319,unclassified,,1.318,0.241,True,False,False,False,31824941,,tertiary,,茶沢通り,1.076,False,False,False,0.0,False,False,0.0,False,False,176.5,176.5
下北沢→三軒茶屋,3,3,35.65847,139.66828,88,31824941,,31824941,,tertiary,,茶沢通り,,1.431,1455713749,footway,,6.246,4.816,False,False,False,False,31824941,,tertiary,,茶沢通り,1.431,False,False,False,0.0,False,False,0.0,False,False,176.4,176.4
下北沢→三軒茶屋,4,4,35.65767,139.66775,88,31824941,,1455713691,,tertiary,,茶沢通り,,0.379,31824941,tertiary,,2.136,1.756,True,False,False,False,1455713691,,tertiary,,茶沢通り,0.379,False,False,False,0.0,False,False,0.0,False,False,7.7,7.7
下北沢→三軒茶屋,5,5,35.65602,139.66749,88,32623898,,1455713691,,tertiary,,茶沢通り,,1.035,41949703,residential,yes,2.687,1.652,True,False,False,False,1455713691,,tertiary,,茶沢通り,1.035,False,False,False,0.0,False,False,0.0,False,False,3.7,3.7
下北沢→三軒茶屋,6,6,35.65539,139.66749,88,32623771,,32623771,,unclassified,,,,1.303,1455713691,tertiary,,1.394,0.09,True,False,False,False,32623771,,unclassified,,,1.303,False,False,False,0.0,True,False,0.0,True,False,92.3,92.3
下北沢→三軒茶屋,7,7,35.65502,139.66727,88,1455713691,,1455713691,,tertiary,,茶沢通り,,0.237,1455626153,footway,,5.294,5.058,False,False,False,False,1455713691,,tertiary,,茶沢通り,0.237,False,False,False,0.0,False,False,0.0,False,False,5.1,5.1
下北沢→三軒茶屋,8,8,35.65433,139.6672,88,1455626148,,174526353,,tertiary,,茶沢通り,,1.547,1455626149,footway,,3.536,1.989,True,False,False,False,174526353,,tertiary,,茶沢通り,1.547,False,False,False,0.0,False,False,0.0,False,False,5.6,5.6
下北沢→三軒茶屋,9,9,35.65305,139.66719,88,48728743,,174526353,,tertiary,,茶沢通り,,1.121,48728743,residential,yes,1.299,0.178,True,False,False,False,174526353,,tertiary,,茶沢通り,1.121,False,False,False,0.0,False,False,0.0,False,False,1.5,1.5
下北沢→三軒茶屋,10,10,35.65086,139.66731,88,174526353,,174526353,,tertiary,,茶沢通り,,1.378,277209534,secondary,,1.62,0.242,True,False,False,False,174526353,,tertiary,,茶沢通り,1.378,False,False,False,0.0,False,False,0.0,False,False,5.5,5.5
下北沢→三軒茶屋,11,11,35.64963,139.66772,88,1245239907,,900818661,,tertiary,,茶沢通り,,1.172,1286492781,footway,,1.691,0.52,True,False,False,False,900818661,,tertiary,,茶沢通り,1.172,False,False,False,0.0,False,False,0.0,False,False,4.3,4.3
下北沢→三軒茶屋,12,12,35.64551,139.67034,88,26950358,,26950358,,tertiary,,茶沢通り,yes,0.03,36710485,service,,0.392,0.362,True,False,False,False,26950358,,tertiary,,茶沢通り,0.03,False,False,False,0.0,False,False,0.0,False,False,0.3,0.3
下北沢→三軒茶屋,13,13,35.6436,139.67107,88,261193601,,1034261843,,primary,,世田谷通り;三軒茶屋,,1.475,1034261844,tertiary,,2.024,0.549,True,False,False,False,1034261843,,primary,,世田谷通り;三軒茶屋,1.475,False,False,False,0.0,True,False,0.0,True,False,69.3,69.3
下北沢→三軒茶屋,14,14,35.64365,139.67116,88,252731098,,1034261845,,trunk,yes,玉川通り;三軒茶屋,,1.383,1034261846,footway,,2.122,0.739,True,False,False,False,1034261845,,trunk,yes,玉川通り;三軒茶屋,1.383,False,False,False,0.0,True,False,0.0,True,False,103.9,103.9
高円寺→中野,0,0,35.70566,139.65054,55,193752446,,328155326,,tertiary,,,,1.478,193752446,service,,2.787,1.309,True,False,False,False,328155326,,tertiary,,,1.478,False,False,False,0.0,False,False,0.0,False,False,177.0,177.0
高円寺→中野,1,2,35.70553,139.65197,55,75889835,,177661137,,residential,yes,,,0.222,328155326,tertiary,,1.248,1.026,True,False,False,False,177661137,,residential,yes,,0.222,False,False,False,0.0,True,False,0.0,True,False,103.3,103.3
高円寺→中野,2,3,35.70567,139.65762,55,60433913,,107538703,,unclassified,,,,0.441,60433913,residential,,2.488,2.047,False,False,False,False,107538703,,unclassified,,,0.441,False,False,False,0.0,False,False,0.0,False,False,2.3,2.3
高円寺→中野,3,5,35.70544,139.65818,55,62263412,,223300003,,unclassified,,,,0.192,223300016,unclassified,,0.397,0.205,True,False,False,False,223300003,,unclassified,,,0.192,False,False,False,0.0,True,False,0.0,True,False,60.6,60.6
高円寺→中野,4,6,35.7055,139.66049,55,49175544,,62263412,,unclassified,yes,,,0.192,49175544,unclassified,,41.723,41.531,False,False,False,False,62263412,,unclassified,yes,,0.192,False,False,False,0.0,False,False,0.0,False,False,179.5,179.5
高円寺→中野,5,7,35.70549,139.66169,55,49175544,,49175544,,unclassified,,,,0.602,64378178,residential,yes,13.546,12.944,False,False,False,False,49175544,,unclassified,,,0.602,False,False,False,0.0,False,False,0.0,False,False,179.4,179.4
高円寺→中野,6,8,35.70544,139.66273,55,49175544,,49175544,,unclassified,,,,1.252,58206774,service,yes,3.973,2.72,False,False,False,False,49175544,,unclassified,,,1.252,False,False,False,0.0,False,False,0.0,False,False,179.9,179.9
高円寺→中野,7,9,35.70545,139.66424,55,49175544,,49175544,,unclassified,,,,1.218,1330235066,unclassified,yes,2.771,1.553,True,False,False,False,49175544,,unclassified,,,1.218,False,False,False,0.0,False,False,0.0,False,False,179.0,179.0
高円寺→中野,8,11,35.70544,139.66536,55,1092867993,,948945646,,unclassified,,,,0.788,326864721,footway,,4.077,3.29,False,False,False,False,948945646,,unclassified,,,0.788,False,False,False,0.0,False,False,0.0,False,False,143.6,143.6
高円寺→中野,9,12,35.70613,139.66535,55,676591001,,687171297,,secondary,,中野通り,,1.799,676591001,secondary,,1.936,0.137,True,False,False,False,687171297,,secondary,,中野通り,1.799,False,False,False,0.0,False,False,0.0,False,False,173.8,173.8
荻窪→阿佐ヶ谷,0,0,35.70425,139.62101,63,1073928340,,131838513,,tertiary,yes,,,0.251,131841691,footway,,4.597,4.346,False,False,False,False,131838513,,tertiary,yes,,0.251,False,False,False,0.0,False,False,0.0,False,False,4.7,4.7
荻窪→阿佐ヶ谷,1,1,35.70435,139.62172,63,131838512,,131838512,,tertiary,yes,,,0.476,131841690,footway,,4.354,3.878,False,False,False,False,131838512,,tertiary,yes,,0.476,False,False,False,0.0,False,False,0.0,False,False,2.1,2.1
荻窪→阿佐ヶ谷,2,2,35.70437,139.62238,63,39816294,,1071007332,,tertiary,yes,,,1.204,39816294,tertiary,,1.705,0.502,True,False,False,False,1071007332,,tertiary,yes,,1.204,False,False,False,0.0,False,False,0.0,False,False,0.2,0.2
荻窪→阿佐ヶ谷,3,3,35.7044,139.62297,63,80832757,,80832757,,tertiary,,,,0.373,566652198,footway,,4.436,4.063,False,False,False,False,80832757,,tertiary,,,0.373,False,False,False,0.0,False,False,0.0,False,False,176.6,176.6
荻窪→阿佐ヶ谷,4,4,35.70354,139.62639,63,566652201,,1352004080,,tertiary,,,,0.535,566652201,tertiary,yes,3.295,2.76,False,False,False,False,1352004080,,tertiary,,,0.535,False,False,False,0.0,False,False,0.0,False,False,0.6,0.6
荻窪→阿佐ヶ谷,5,6,35.70328,139.62749,63,80833412,,168918384,,primary,yes,青梅街道,,3.722,80833412,residential,,4.179,0.458,True,False,False,False,168918384,,primary,yes,青梅街道,3.722,False,False,False,0.0,False,False,0.0,False,False,35.5,35.5
荻窪→阿佐ヶ谷,6,7,35.70383,139.62758,63,80833412,,80833688,,residential,,,,0.373,80833767,residential,,1.649,1.276,True,False,False,False,80833688,,residential,,,0.373,False,False,False,0.0,False,False,0.0,False,False,120.1,120.1
荻窪→阿佐ヶ谷,7,8,35.70368,139.62866,63,80833767,,80834023,,unclassified,,,,0.261,80833767,residential,,0.298,0.037,True,False,False,False,80834023,,unclassified,,,0.261,False,False,False,0.0,True,False,0.0,True,False,109.5,109.5
荻窪→阿佐ヶ谷,8,10,35.7038,139.6305,63,80835345,,80835345,,residential,,,,1.761,99998235,service,,16.337,14.576,False,False,False,False,80835345,,residential,,,1.761,False,False,False,0.0,False,False,0.0,False,False,180.0,180.0
荻窪→阿佐ヶ谷,9,11,35.7037,139.63123,63,80835231,,80835345,,residential,,,,1.189,80835305,residential,yes,2.32,1.131,True,False,False,False,80835345,,residential,,,1.189,False,False,False,0.0,False,False,0.0,False,False,169.1,169.1
荻窪→阿佐ヶ谷,10,13,35.70401,139.63283,63,80835359,,80835360,A,residential,yes,,,0.548,80835361,residential,,2.146,1.598,True,False,False,False,80835360,A,residential,yes,,0.548,False,False,True,1.0,False,True,1.0,False,False,175.0,175.0
荻窪→阿佐ヶ谷,11,14,35.70462,139.63456,63,80835360,A,87704269,,residential,yes,,,0.639,80835360,residential,yes,2.384,1.746,True,False,False,False,87704269,,residential,yes,,0.639,False,False,False,0.0,True,False,0.0,True,False,77.8,77.8
荻窪→阿佐ヶ谷,12,16,35.70456,139.635,63,194848475,,194848488,,service,,,,0.281,194848475,service,,1.317,1.037,True,False,False,False,194848488,,service,,,0.281,False,False,False,0.0,False,False,0.0,False,False,3.2,3.2
荻窪→阿佐ヶ谷,13,18,35.7047,139.63559,63,87703816,,87703816,,residential,,,,0.12,194848480,residential,,1.07,0.95,True,False,False,False,87703816,,residential,,,0.12,False,False,False,0.0,True,False,0.0,True,False,96.2,96.2
自由が丘→等々力,0,0,35.60767,139.66856,42,287033954,,287033954,,unclassified,yes,,,0.728,114060649,unclassified,yes,6.939,6.211,False,False,False,False,287033954,,unclassified,yes,,0.728,False,False,False,0.0,True,False,0.0,True,False,90.5,90.5
自由が丘→等々力,1,3,35.60656,139.6681,42,25533292,,25533292,,unclassified,yes,カトレア通り,,1.291,350353685,service,yes,1.448,0.156,True,False,False,False,25533292,,unclassified,yes,カトレア通り,1.291,False,False,False,0.0,False,False,0.0,False,False,26.1,26.1
自由が丘→等々力,2,4,35.60661,139.66757,42,350353685,A,350353685,A,service,yes,,,0.208,200093226,footway,,3.119,2.91,False,False,False,False,350353685,A,service,yes,,0.208,False,False,True,1.0,False,True,1.0,False,False,164.8,164.8
自由が丘→等々力,3,7,35.60616,139.66722,42,55047413,,1337624814,,residential,,,,0.486,55047413,residential,yes,1.556,1.069,True,False,False,False,1337624814,,residential,,,0.486,False,False,False,0.0,False,False,0.0,False,False,157.7,157.7
自由が丘→等々力,4,8,35.60643,139.66625,42,48678504,,1337624814,,residential,,,,0.811,48678504,service,,0.988,0.177,True,False,False,False,1337624814,,residential,,,0.811,False,False,False,0.0,False,False,0.0,False,False,161.3,161.3
自由が丘→等々力,5,9,35.60601,139.66498,42,48678504,,48903694,,residential,,,,0.74,48678504,service,,1.623,0.883,True,False,False,False,48903694,,residential,,,0.74,False,False,False,0.0,False,False,0.0,False,False,147.4,147.4
自由が丘→等々力,6,11,35.60546,139.66304,42,295477986,,1337624815,,service,,,,0.073,295477986,tertiary,,1.334,1.261,True,False,False,False,1337624815,,service,,,0.073,False,False,False,0.0,False,False,0.0,False,False,28.9,28.9
自由が丘→等々力,7,12,35.60861,139.6495,42,28980185,,59266136,,tertiary,,等々力通り,,0.131,190122592,residential,,1.318,1.187,True,False,False,False,59266136,,tertiary,,等々力通り,0.131,False,False,False,0.0,False,False,0.0,False,False,1.9,1.9
自由が丘→等々力,8,14,35.60826,139.64885,42,47483021,,47483021,,footway,,,,0.02,190122593,residential,,1.586,1.566,True,True,False,True,190122593,,residential,,,1.586,False,True,False,0.0,False,False,0.0,False,False,164.1,137.1
自由が丘→等々力,9,15,35.60857,139.64751,42,47483021,,47483021,,footway,,,,0.144,91465367,footway,,1.062,0.918,True,True,False,True,26196153,,primary,yes,目黒通り,125.54,False,True,False,0.0,False,False,0.0,True,False,180.0,119.8
浦和→さいたま新都心,0,0,35.85878,139.65799,108,916790137,,916790137,,tertiary,yes,,,2.776,916790138,tertiary,yes,7.738,4.962,False,False,False,False,916790137,,tertiary,yes,,2.776,False,False,False,0.0,True,False,0.0,True,False,60.9,60.9
浦和→さいたま新都心,1,2,35.85906,139.65813,108,325347768,A,1444864905,,tertiary,yes,,,0.51,325347768,unclassified,yes,1.014,0.505,True,False,False,False,1444864905,,tertiary,yes,,0.51,False,False,False,0.0,True,False,0.0,True,False,98.4,98.4
浦和→さいたま新都心,2,5,35.85991,139.6569,108,155587099,,325347769,,unclassified,yes,,,0.169,155587099,residential,,0.871,0.701,True,False,False,False,325347769,,unclassified,yes,,0.169,False,False,False,0.0,False,False,0.0,False,False,177.1,177.1
浦和→さいたま新都心,3,6,35.86051,139.65648,108,299401402,,299401402,,unclassified,,,,0.1,325347769,unclassified,yes,25.884,25.784,False,False,False,False,299401402,,unclassified,,,0.1,False,False,False,0.0,False,False,0.0,False,False,178.8,178.8
浦和→さいたま新都心,4,7,35.86101,139.65633,108,299401402,,299401402,,unclassified,,,,0.16,771672190,residential,,43.095,42.935,False,False,False,False,299401402,,unclassified,,,0.16,False,False,False,0.0,False,False,0.0,False,False,172.9,172.9
浦和→さいたま新都心,5,8,35.86137,139.65614,108,299401402,,771672190,,residential,,,,0.02,299401402,unclassified,,1.173,1.154,True,False,False,False,771672190,,residential,,,0.02,False,False,False,0.0,True,False,0.0,True,False,107.3,107.3
浦和→さいたま新都心,6,9,35.86593,139.65308,108,100148369,,100148369,,tertiary,,東通り,,1.139,100298047,unclassified,,1.302,0.163,True,False,False,False,100148369,,tertiary,,東通り,1.139,False,False,False,0.0,False,False,0.0,False,False,178.8,178.8
浦和→さいたま新都心,7,10,35.86644,139.65293,108,100148369,,1263030291,,unclassified,,,,0.721,100148369,tertiary,,0.844,0.123,True,False,False,False,1263030291,,unclassified,,,0.721,False,False,False,0.0,False,False,0.0,False,False,46.2,46.2
浦和→さいたま新都心,8,13,35.86665,139.65262,108,1378633397,,1378604847,,footway,,,,1.377,1378633397,footway,,3.177,1.8,True,True,False,True,34062541,,trunk,yes,越谷浦和バイパス,7.458,False,True,False,0.0,False,True,1.0,False,True,130.5,136.6
浦和→さいたま新都心,9,17,35.86766,139.6515,108,100148347,,100148347,,unclassified,,,,2.083,100400218,residential,,3.439,1.356,True,False,False,False,100148347,,unclassified,,,2.083,False,False,False,0.0,False,False,0.0,False,False,13.1,13.1
浦和→さいたま新都心,10,18,35.86815,139.6512,108,100148347,,100148347,,unclassified,,,,0.471,100400235,unclassified,,16.498,16.027,False,False,False,False,100148347,,unclassified,,,0.471,False,False,False,0.0,False,False,0.0,False,False,17.1,17.1
浦和→さいたま新都心,11,20,35.86828,139.65085,108,100400218,,771672193,,service,,,,0.142,100400218,residential,,2.684,2.542,False,False,False,False,771672193,,service,,,0.142,False,False,False,0.0,True,False,0.0,True,False,105.2,105.2
浦和→さいたま新都心,12,21,35.87001,139.64949,108,100400218,,100400218,,residential,,,,0.32,771672195,residential,,1.449,1.129,True,False,False,False,100400218,,residential,,,0.32,False,False,False,0.0,False,False,0.0,False,False,4.4,4.4
浦和→さいたま新都心,13,22,35.86979,139.64907,108,312590910,,312590910,,primary,no,旧中山道,,0.077,771672195,residential,,0.902,0.825,True,False,False,False,312590910,,primary,no,旧中山道,0.077,False,False,False,0.0,False,False,0.0,False,False,3.7,3.7
浦和→さいたま新都心,14,23,35.87263,139.64713,108,207813769,,484454198,,footway,,,,1.164,906817331,primary,no,1.684,0.519,True,True,False,True,906817331,,primary,no,旧中山道,1.684,False,True,False,0.0,False,False,0.0,False,False,53.4,178.6
浦和→さいたま新都心,15,24,35.87646,139.64517,108,99170884,,323017083,,secondary,no,旧中山道,yes,0.23,99170884,unclassified,,2.277,2.047,False,False,False,False,323017083,,secondary,no,旧中山道,0.23,False,False,False,0.0,False,False,0.0,False,False,178.5,178.5
浦和→さいたま新都心,16,25,35.88068,139.64305,108,1429902657,,323017083,,secondary,no,旧中山道,yes,0.973,1429902657,footway,,6.004,5.031,False,False,False,False,323017083,,secondary,no,旧中山道,0.973,False,False,False,0.0,False,False,0.0,False,False,178.8,178.8
浦和→さいたま新都心,17,26,35.88224,139.64189,108,99170594,,1429907953,,footway,,,yes,0.209,99170594,residential,,2.88,2.671,False,True,True,False,1429907953,,footway,,,0.209,False,False,False,0.0,False,False,0.0,False,False,4.9,4.9
浦和→さいたま新都心,18,27,35.88749,139.63856,108,1393674973,,1393674973,,secondary,,旧中山道,designated,3.163,770936314,footway,,6.438,3.275,False,False,False,False,1393674973,,secondary,,旧中山道,3.163,False,False,False,0.0,False,False,0.0,False,False,179.2,179.2
浦和→さいたま新都心,19,28,35.89348,139.63469,108,200913405,,1393674972,,secondary,,旧中山道,,1.547,57898235,motorway,yes,3.806,2.259,False,False,False,False,1393674972,,secondary,,旧中山道,1.547,False,False,False,0.0,False,False,0.0,False,False,176.9,176.9
浦和→さいたま新都心,20,29,35.89411,139.63417,108,770927661,,285614711,,pedestrian,,,,2.855,770927661,footway,,4.819,1.964,True,True,False,True,1393674972,,secondary,,旧中山道,6.401,False,True,False,0.0,True,False,0.0,False,False,90.0,177.1
吉祥寺→三鷹,0,0,35.70293,139.57722,56,31887269,,1253983170,,secondary,,吉祥寺通り,,0.719,1253983167,primary,,0.783,0.063,True,False,False,False,1253983170,,secondary,,吉祥寺通り,0.719,False,False,False,0.0,True,False,0.0,True,False,102.0,102.0
吉祥寺→三鷹,1,1,35.70566,139.56803,56,145130502,,145130502,,tertiary,,,,0.379,178772547,primary,,0.474,0.095,True,False,False,False,145130502,,tertiary,,,0.379,False,False,False,0.0,True,False,0.0,True,False,114.5,114.5
